tx_id,ts,amount,merchant_cat,merchant_id_hash,card_id_hash,city,country,device_type,channel,hour,dayofweek,prev_24h_tx_count_card,prev_24h_amt_card,prev_1h_tx_count_card,velocity_amt_1h,is_international,is_night,is_fraud
771026547ed74f3b9c5b3c3cd9ae1612,2023-01-29 21:53:00,27.27,gas,1eea6ae04b,7351d46f6c,New York,US,mobile,in_store,21,6,2,65,1,35,False,False,0
8fcf54e29d4345a7ad47f61eec172097,2023-01-29 21:54:00,11.52,grocery,55a7b3f97f,373ab3753d,Austin,US,desktop,online,21,6,2,90,1,28,False,False,0
1a897b41d9f9418ab0a1044f76417c6b,2023-01-29 21:56:00,54.86,retail,8e193df49b,fa7679f74c,San Francisco,US,desktop,online,21,6,2,119,1,25,False,False,0
c1e0fee6e7444531b70f72df5119b32e,2023-01-29 21:57:00,10.23,retail,56d3a46ecc,6fc8019913,Austin,US,desktop,online,21,6,3,130,0,14,False,False,0
4cf708a897994954bbc594d9c8c74bac,2023-01-29 22:00:00,16.61,grocery,5ae269a267,ea85f45b08,New York,US,mobile,in_store,22,6,3,86,0,1,False,False,0
bb81b0dab82943da8aa36381871f8974,2023-01-29 22:05:00,44.52,grocery,33b466ce1e,5e43eaa73b,Chicago,US,mobile,online,22,6,1,86,0,13,False,False,0
55bcce382ed34614857d9c5769da05af,2023-01-29 22:07:00,16.96,gas,1c543f847e,a23de4da5d,Chicago,US,mobile,online,22,6,2,75,1,22,False,False,0
e23bcbeb0ca34481ba81c5318d9cc0da,2023-01-29 22:11:00,21.94,dining,80a31908c7,193b172bb8,New York,US,desktop,in_store,22,6,3,99,0,46,False,False,0
333d769ecf1d4f7cbe7ad7d80f38b04e,2023-01-29 22:12:00,7.68,grocery,ba549c5ac4,13018410bb,San Francisco,US,mobile,in_store,22,6,0,169,0,35,False,False,0
3eb5d19bd5444368bfef8025144e7e5f,2023-01-29 22:15:00,18.22,grocery,6868b98c0e,dc2c124ba3,San Francisco,US,mobile,online,22,6,3,85,0,15,False,False,0
68b594ef64e44c1daf31220f02af5457,2023-01-29 22:18:00,36.91,dining,99311b2bc7,71073bc13c,Austin,US,mobile,in_store,22,6,2,119,1,11,False,False,0
5288145819ee4ac7b22ec9ab342ed54e,2023-01-29 22:18:00,23.46,gas,450c567505,5fb03f134d,San Francisco,US,desktop,online,22,6,4,47,0,22,False,False,0
267a7d3b450f46128e38c0d328289e35,2023-01-29 22:18:00,121.69,retail,1b3ce915de,339cdef01a,Chicago,US,mobile,online,22,6,0,180,1,4,False,False,0
da18327d70b7432fbd544a7130f791a2,2023-01-29 22:20:00,10.46,gas,0a07c39d00,f6d213b513,San Francisco,US,desktop,online,22,6,4,159,1,18,False,False,0
8edd9138c23d4e4c89317c4f0a9d8051,2023-01-29 22:22:00,11.03,gas,dea6be23e5,8b63294dde,Austin,US,desktop,online,22,6,0,140,0,21,False,False,0
0fe2bb21e74840c68c11a9dda679f83c,2023-01-29 22:23:00,42.69,grocery,b931c24e6a,b5514172de,San Francisco,US,desktop,online,22,6,3,152,0,13,False,False,0
540c47f5b3f341e2a5baa8fc22073f9e,2023-01-29 22:24:00,74.44,gas,db30e93718,e656100000,New York,US,desktop,in_store,22,6,0,21,0,8,False,False,0
7cfa71db656a4a34a4dcedcb20229deb,2023-01-29 22:24:00,9.8,gas,4480bf99f1,8f7fb130a4,San Francisco,US,mobile,online,22,6,1,126,1,9,False,False,0
674c11c46e2942279574e67e5b23929f,2023-01-29 22:26:00,4.48,dining,1eea6ae04b,af6d794154,New York,US,mobile,in_store,22,6,0,153,1,24,False,False,0
9000fda4bd38453ba0f37e9557c76d8f,2023-01-29 22:26:00,26.45,grocery,85ac59202c,551741b66d,New York,US,mobile,online,22,6,2,24,1,17,False,False,0
847700ee7cae4c689faacf4697782ea6,2023-01-29 22:26:00,57.14,retail,f04006c979,75abe42cc1,Austin,US,mobile,in_store,22,6,3,165,0,36,False,False,0
228f019a6e7941e8af51ea6adba6247b,2023-01-29 22:30:00,8.2,dining,6868b98c0e,992463e1e6,Chicago,US,desktop,online,22,6,3,167,0,0,False,False,0
9c8790b62c4949f68caa6d84dacb92ef,2023-01-29 22:33:00,11.39,dining,3cf3b584d1,0817595e85,New York,US,desktop,in_store,22,6,4,51,1,45,False,False,0
2ef30e740cdd4c2f85020c83ea480b0b,2023-01-29 22:36:00,42.2,retail,3f7f3c206c,d3bd181eba,San Francisco,US,desktop,in_store,22,6,4,180,0,43,False,False,0
245cef006e09420eb95609729ad8b2d7,2023-01-29 22:37:00,6.78,retail,c7ff12ab97,c7658df0c3,Chicago,US,mobile,in_store,22,6,2,74,0,12,False,False,0
8956af8d85354cd795e690228b408ee8,2023-01-29 22:40:00,12.1,grocery,10b0256d5b,a6362c85de,Austin,US,desktop,online,22,6,4,107,0,14,False,False,0
d034ab068439436faa9ba991aeb06957,2023-01-29 22:41:00,23.64,retail,f187928bf5,c698d77dca,San Francisco,US,desktop,online,22,6,1,120,1,34,False,False,0
37d77589daff42f5937aae48486fd583,2023-01-29 22:41:00,9.08,gas,6299628691,dc2c124ba3,Chicago,US,mobile,online,22,6,4,163,0,0,False,False,0
e8fea9f6f9e74887a3ba1a66502588c0,2023-01-29 22:43:00,5.02,retail,97411007d1,b253bda43c,Chicago,US,mobile,in_store,22,6,4,150,0,1,False,False,0
8e9ed2f794514961824f287bcd2bf29f,2023-01-29 22:44:00,13.6,grocery,016bf66c2a,23bcae45eb,Chicago,US,desktop,online,22,6,2,51,1,20,False,False,0
13cb4418f54f47b28e2150f40e7b94c1,2023-01-29 22:45:00,7.92,gas,6cccd406f7,e1d2576eaa,Austin,US,desktop,in_store,22,6,0,12,1,19,False,False,0
d64c2f26fa874c5d9cecd619358751fd,2023-01-29 22:45:00,15.45,dining,5ae269a267,fc9fbc413a,Austin,US,desktop,online,22,6,0,104,0,2,False,False,0
913a6d04207a418f924f22af885759d8,2023-01-29 22:47:00,102.64,dining,ff470c214d,448e829107,New York,US,desktop,online,22,6,4,50,0,20,False,False,0
fef5fcf9fd114d1c8ef015d11972254e,2023-01-29 22:48:00,3.27,grocery,2bd5722696,7d2dc8560a,San Francisco,US,desktop,online,22,6,3,23,1,4,False,False,0
912d6e30f92f495783ae1b7e0e98a6bd,2023-01-29 22:48:00,26.82,gas,6cccd406f7,83d13377f7,San Francisco,US,mobile,online,22,6,2,50,1,21,False,False,0
25e2bdc2b2b24b9ea89f150c693036d8,2023-01-29 22:50:00,22.58,retail,3cec8805ac,511af2d1de,New York,US,desktop,in_store,22,6,1,169,1,3,False,False,0
9eaf7bfb90b14f00bce967184959cafd,2023-01-29 22:52:00,30.45,gas,1398254e35,0489ace442,New York,US,mobile,in_store,22,6,3,36,1,46,False,False,0
bb294264959b4594be394d18d8fefcb2,2023-01-29 22:53:00,12.73,retail,1499bfd6dc,9a77b089c9,New York,US,mobile,in_store,22,6,1,67,0,43,False,False,0
fbca104a344e405f904f63c8e119d78c,2023-01-29 22:54:00,42.17,grocery,520890d582,f661d1ce2e,Austin,US,mobile,online,22,6,2,152,1,11,False,False,0
9ff1be8b8c4341eab11868d96478cfd8,2023-01-29 22:55:00,12.13,dining,f04006c979,5c11e999e1,Austin,US,mobile,online,22,6,3,38,1,39,False,False,0
19c09eb2eb8942a88548bf4b3878c9cc,2023-01-29 22:58:00,47.51,grocery,c5e8c60fd6,95be89a449,San Francisco,US,desktop,online,22,6,0,186,1,18,False,False,0
2433ab318e15404aada038596b874a73,2023-01-29 23:00:00,23.13,gas,85ac59202c,1bb46c694e,San Francisco,US,mobile,online,23,6,0,199,0,46,False,True,0
3082b28580a242c9bb2df58c43aca7bd,2023-01-29 23:01:00,38.42,retail,db30e93718,3f9ccfa88c,San Francisco,US,mobile,in_store,23,6,3,104,0,40,False,True,0
131a202ee4684c258bb6430bc121b0d3,2023-01-29 23:01:00,78.78,dining,72cfb92b7a,11bacba2a4,San Francisco,US,desktop,online,23,6,3,197,1,0,False,True,0
f8851776ccc84fec9739b7944ec54d19,2023-01-29 23:01:00,20.0,gas,68b0dbd4c2,0f2b90b163,Chicago,US,mobile,online,23,6,0,60,1,4,False,True,0
a313d6d0f05b43db8c78ba9b760f7d9d,2023-01-29 23:04:00,9.33,grocery,f53b24b534,8b63294dde,New York,US,mobile,online,23,6,1,77,1,5,False,True,0
110fe188e4964f05a7e58ee7820288a9,2023-01-29 23:05:00,27.41,dining,f187928bf5,4414ecafd9,San Francisco,US,desktop,online,23,6,1,79,0,39,False,True,0
0aea44e70d1841d48187f3a05e2126c7,2023-01-29 23:06:00,2.48,retail,5ec9b7c7a7,a97ba3bf4c,San Francisco,US,desktop,in_store,23,6,4,30,0,44,False,True,0
6e3ac64e9f134187bb0a2a7bb371f262,2023-01-29 23:08:00,16.87,retail,5ec9b7c7a7,3ef1c77fc7,New York,US,mobile,online,23,6,4,180,0,29,False,True,0
129297f16acc409d9eb83b917f69dd35,2023-01-29 23:09:00,10.85,dining,e0a08e525d,687da5e499,Austin,US,mobile,in_store,23,6,3,47,0,12,False,True,0
f281097ad2554791bd9adc0f854d2c28,2023-01-29 23:09:00,135.46,retail,db30e93718,6ea6faf6ac,Austin,US,mobile,in_store,23,6,2,92,1,10,False,True,0
cab6dd8058a141f5a25249eeb6f5189b,2023-01-29 23:11:00,33.12,grocery,3ce52f9515,2e44991231,New York,US,mobile,in_store,23,6,0,54,0,45,False,True,0
7a54d1e27f2d408d910145961fff45a9,2023-01-29 23:14:00,3.82,gas,1398254e35,65c45ccbb2,San Francisco,US,mobile,online,23,6,2,15,1,38,False,True,0
b78dc7c8d7a14967b07245d7403913df,2023-01-29 23:14:00,23.48,gas,5ae269a267,91e1bf1a2c,San Francisco,US,mobile,in_store,23,6,3,30,0,17,False,True,0
d1c408318b3f42f89ae7d23686268126,2023-01-29 23:15:00,18.29,dining,1eea6ae04b,ea858936c9,New York,US,desktop,online,23,6,2,87,1,13,False,True,0
d4d0012702d34eb9abedc2c0db4a3243,2023-01-29 23:15:00,2.84,retail,b931c24e6a,511af2d1de,Chicago,US,mobile,in_store,23,6,2,158,1,12,False,True,0
ffec476f51414c99bae395003d4d3f41,2023-01-29 23:16:00,12.2,retail,dea6be23e5,0a63dee09d,San Francisco,US,desktop,in_store,23,6,0,131,0,36,False,True,0
c9c65c9997a843978fd0400ef443b5ca,2023-01-29 23:16:00,22.96,gas,be785409d2,08883efbab,Austin,US,mobile,in_store,23,6,2,81,0,5,False,True,0
bd6322fe64d24398a06af696dd6f2427,2023-01-29 23:17:00,4.38,retail,016bf66c2a,95be89a449,Austin,US,desktop,in_store,23,6,1,142,1,47,False,True,0
c92aace05df34cd1aef63e60574a41ce,2023-01-29 23:20:00,3545.66,travel,1141b4ac4b,9b4d68e07c,London,US,unknown,online,23,6,3,1940,1,823,False,False,1
5222a75d768b41e5b628f58452090c0f,2023-01-29 23:22:00,11.97,grocery,2f9161fca5,e70b9718f9,Austin,US,mobile,in_store,23,6,3,135,1,48,False,True,0
f89cec49ccca463fac6f250cedb02573,2023-01-29 23:24:00,3.35,dining,dfae792ebb,0817595e85,Chicago,US,mobile,online,23,6,3,76,1,28,False,True,0
9028a9e516b94c9fbbb3ce9033b3560a,2023-01-29 23:26:00,7.49,gas,0232310dac,b47c1929ca,Austin,US,desktop,in_store,23,6,0,186,1,3,False,True,0
4b70e02505db41c7bbde6242a07b4e7f,2023-01-29 23:28:00,16.31,grocery,4cca88a3ad,d450d3d668,New York,US,desktop,online,23,6,0,80,0,6,False,True,0
a3ee68163880404e8a7abc3d4c5031f2,2023-01-29 23:29:00,21.29,grocery,a971c08c87,c5f7239e78,Austin,US,desktop,in_store,23,6,3,106,1,5,False,True,0
4e1520ae53eb49edb211995ebd7600d2,2023-01-29 23:31:00,7.72,gas,bededab133,ae02cae3f5,San Francisco,US,desktop,in_store,23,6,3,197,0,13,False,True,0
0066c2f3e72f4ee0800a6a27c930abb6,2023-01-29 23:33:00,8.41,grocery,a11e4e48df,4a6328d061,Austin,US,mobile,in_store,23,6,4,73,1,5,False,True,0
367301481ac24b7ca895ee83ce127c26,2023-01-29 23:34:00,27.38,retail,abe826ea3f,16cac83226,San Francisco,US,desktop,online,23,6,0,27,0,36,False,True,0
f4bfd4ff38324690be64febecf11179f,2023-01-29 23:36:00,25.01,dining,247a954f62,b54da16c51,Chicago,US,desktop,in_store,23,6,1,19,0,43,False,True,0
3d000276d31748ac87f9be4029c156b5,2023-01-29 23:41:00,25.88,grocery,ec6a16661c,5c32cdc032,San Francisco,US,desktop,in_store,23,6,3,131,0,14,False,True,0
39c443fec9ce42079b85c8b0d320a960,2023-01-29 23:43:00,85.56,gas,0232310dac,aab0e85e0b,Austin,US,desktop,in_store,23,6,3,82,1,45,False,True,0
faee7d01b2be4dc3bcb129c3311d1f20,2023-01-29 23:44:00,101.32,retail,352c913a31,d73339c44c,New York,US,desktop,online,23,6,3,197,1,37,False,True,0
ce0db08a9ca7435b8c4036f5cfcfff43,2023-01-29 23:44:00,46.07,grocery,be785409d2,34220713bf,Austin,US,mobile,in_store,23,6,0,70,0,8,False,True,0
94879f325209486cac760e0b7ec0c46a,2023-01-29 23:45:00,47.34,dining,4480bf99f1,23cd23115d,Chicago,US,desktop,online,23,6,0,104,0,6,False,True,0
04735870b1dd49cfac4e0e5d57cfd6b5,2023-01-29 23:46:00,19.53,retail,0a07c39d00,c8a427fce9,Austin,US,desktop,in_store,23,6,1,101,0,13,False,True,0
28e6555045114403b2b5bc8a5e248936,2023-01-29 23:51:00,5.88,retail,8d782bd084,36124ddddd,Austin,US,mobile,in_store,23,6,0,106,0,2,False,True,0
8f47cc6a10884250af617d7d65a007aa,2023-01-29 23:51:00,12.73,dining,c5e8c60fd6,15c867cfd3,New York,US,desktop,online,23,6,1,115,0,29,False,True,0
9a1fc858c583414d9e768c7b11378a9e,2023-01-29 23:54:00,10.93,retail,80a31908c7,548065762e,Chicago,US,mobile,in_store,23,6,4,15,0,32,False,True,0
6c5456a5ca274e228a4bba050fd5e7d1,2023-01-29 23:55:00,16.33,retail,638be45375,5e43eaa73b,San Francisco,US,desktop,in_store,23,6,4,57,0,34,False,True,0
4524ad2221a84e2db6be8b62f0879043,2023-01-29 23:57:00,7.4,gas,c5214cca30,03e0726782,New York,US,desktop,online,23,6,3,115,0,41,False,True,0
75809436145f4dc29ddc7c8093c9f18e,2023-01-29 23:57:00,33.54,retail,63a235dd52,861ff6ddea,San Francisco,US,desktop,in_store,23,6,0,191,0,9,False,True,0
4284eb629241446cb126ca153871d1ce,2023-01-29 23:57:00,25.46,retail,a91e4bc6de,c809e2018c,Austin,US,desktop,in_store,23,6,0,38,0,16,False,True,0
54882941df914e498f93cbf445c38d3a,2023-01-29 23:59:00,5.99,dining,1499bfd6dc,5d9d5b6409,New York,US,mobile,in_store,23,6,4,154,1,43,False,True,0
a6976b7b84cb46c69e94f60aac945930,2023-01-29 23:59:00,67.61,gas,1398254e35,83d13377f7,Austin,US,mobile,in_store,23,6,2,184,0,23,False,True,0
2f1f9080ccaf4ded95a7582a14f3a332,2023-01-30 00:01:00,14.41,grocery,4cca88a3ad,96548c3310,New York,US,mobile,online,0,0,2,32,1,25,False,True,0
b9b621b53a6f4ad0a4c2c3704910503d,2023-01-30 00:02:00,26.51,dining,638be45375,cd1ca21652,San Francisco,US,mobile,in_store,0,0,2,141,0,48,False,True,0
96a2022bfb75479e95f34db8127cdb5b,2023-01-30 00:03:00,15.07,gas,33b466ce1e,1985a4a892,Austin,US,mobile,online,0,0,1,96,0,43,False,True,0
f9c8ab5e81dd42a1872e39c41e0b260d,2023-01-30 00:12:00,24.97,gas,1b3ce915de,e352f6f9d3,Chicago,US,mobile,online,0,0,1,191,1,29,False,True,0
98d8c237d3b64550a566d36d41f5ac86,2023-01-30 00:12:00,16.42,retail,3918cf75b6,3705e01e4b,San Francisco,US,mobile,in_store,0,0,1,31,1,6,False,True,0
d833a07ad8d64b94bc46ce3d7040405d,2023-01-30 00:15:00,44.11,dining,ec6a16661c,7ba5178a46,New York,US,mobile,online,0,0,2,117,1,5,False,True,0
89a35372870f493bb460d85bd96c569f,2023-01-30 00:15:00,15.6,retail,ba549c5ac4,55f0a6e83e,Austin,US,mobile,online,0,0,2,96,1,8,False,True,0
a1dba8bfaae744a38b4792308affed74,2023-01-30 00:17:00,9.24,dining,4cca88a3ad,6fc8019913,Chicago,US,mobile,in_store,0,0,2,82,1,41,False,True,0
0ee04b4bff2c465587ce14c12cfd4ef5,2023-01-30 00:18:00,19.41,dining,520890d582,7ba5178a46,New York,US,desktop,online,0,0,4,81,1,13,False,True,0
1a7392e6474b4b79833bcc92e59a992d,2023-01-30 00:20:00,6.87,retail,eca477fb9e,23bcae45eb,San Francisco,US,mobile,in_store,0,0,1,184,1,47,False,True,0
354797ff02de46f1a318992ffee61a34,2023-01-30 00:23:00,8.88,retail,db30e93718,1749493279,New York,US,desktop,online,0,0,4,63,0,37,False,True,0
29ecf81001aa4f258bf9ea51f8e8103c,2023-01-30 00:25:00,34.67,grocery,97411007d1,a27a6a3855,Austin,US,mobile,in_store,0,0,4,127,1,23,False,True,0
b322bba74e694afd8f3a12eff93f08ae,2023-01-30 00:26:00,62.73,dining,99311b2bc7,11bacba2a4,Chicago,US,mobile,in_store,0,0,0,18,0,25,False,True,0
b8a8696456374759b6257953b482aad6,2023-01-30 00:29:00,43.57,grocery,f187928bf5,fd2b96fdfa,Chicago,US,mobile,in_store,0,0,3,135,0,21,False,True,0
55db13fd25294579b76374869060715a,2023-01-30 00:29:00,3.24,grocery,fe8992a9c3,14805eb3c5,Austin,US,desktop,in_store,0,0,0,58,1,14,False,True,0
bb2b76861f644e65967d7d46b56255fb,2023-01-30 00:30:00,135.81,gas,b2036b08a1,8ba8e74398,Chicago,US,mobile,in_store,0,0,3,95,0,40,False,True,0
4a66d56f273a4b2f9c4f6e840ac822d5,2023-01-30 00:30:00,278.23,jewelry,7d2e9ee9b7,a1657fbc5c,New York,UK,mobile,online,0,0,13,2278,4,591,True,True,1
096b48bd16ee411d9ce50dce63066792,2023-01-30 00:30:00,4.74,grocery,6333b581ad,2a5b49b79a,New York,US,desktop,online,0,0,2,171,0,2,False,True,0
25e7cf3b66be4022b83d139ff7854125,2023-01-30 00:33:00,15.57,dining,85ac59202c,fad5b9682c,New York,US,mobile,in_store,0,0,2,64,0,2,False,True,0
56de2a559a6742f19cf9e00a2da1ddc3,2023-01-30 00:35:00,28.09,retail,c7ff12ab97,3d550152c0,San Francisco,US,mobile,in_store,0,0,0,31,0,34,False,True,0
b2426f19d55c4a77aab6a4244febf778,2023-01-30 00:36:00,12.07,gas,7d2e9ee9b7,63b8726805,Austin,US,mobile,in_store,0,0,1,16,1,49,False,True,0
c04db325aa5b46fb91ffee5586cb6dfa,2023-01-30 00:40:00,61.82,grocery,85ac59202c,eadb8ce150,San Francisco,US,mobile,online,0,0,4,89,1,27,False,True,0
7d0a9364310a4147a35285b966b6b437,2023-01-30 00:41:00,33.19,gas,1398254e35,c3650d6c67,New York,US,mobile,online,0,0,0,30,0,46,False,True,0
e4acc7bf11234aa994461475d6e93cda,2023-01-30 00:42:00,33.57,gas,a91e4bc6de,14805eb3c5,San Francisco,US,desktop,in_store,0,0,1,37,0,47,False,True,0
503066751adc4016ad3e91d285c2920d,2023-01-30 00:43:00,5.98,gas,1b3ce915de,207d6d9985,Chicago,US,mobile,online,0,0,0,139,0,6,False,True,0
f1e2167451ac4e718eb6fd0ee2b095e2,2023-01-30 00:45:00,15.62,dining,0232310dac,79e2c2059f,Austin,US,desktop,online,0,0,3,182,1,35,False,True,0
60b336a7d1514850b1faa22c10fa5e01,2023-01-30 00:47:00,36.13,dining,29418d97d6,038fdf93aa,Austin,US,mobile,in_store,0,0,4,159,0,15,False,True,0
78d338d9c1ab4f9d8624dbd140f5af10,2023-01-30 00:47:00,14.58,dining,f9e2a7a7aa,0f1a16c029,Chicago,US,mobile,in_store,0,0,4,103,1,15,False,True,0
cb7893755b1d4e9e9814481e4a5182c9,2023-01-30 00:48:00,76.3,dining,2bd5722696,1bfd0334fa,New York,US,mobile,online,0,0,3,45,1,7,False,True,0
511f16d864724653b4a8418d1b1618be,2023-01-30 00:48:00,27.48,grocery,f04006c979,790ea136e7,Chicago,US,mobile,online,0,0,0,22,0,18,False,True,0
f1a729ad6b9b4e57b5522a14cff078b9,2023-01-30 00:48:00,13.69,grocery,44ca550df3,1a9b7dc040,Chicago,US,desktop,online,0,0,0,18,1,11,False,True,0
e277acaf076d4eb1af142bb31963b2f5,2023-01-30 00:49:00,8.79,grocery,5b29704737,d172eaa2d0,Chicago,US,mobile,in_store,0,0,4,115,1,9,False,True,0
ea5e5d0caac6462680e118aaf6542d49,2023-01-30 00:50:00,81.21,gas,5b29704737,7efa8c72f1,Chicago,US,desktop,online,0,0,1,122,1,39,False,True,0
0d49705520564be8af9150d7b8ad6e0c,2023-01-30 00:51:00,25.24,retail,a971c08c87,7790ff551c,Chicago,US,mobile,in_store,0,0,0,82,0,23,False,True,0
0c21c05142064d72b69be69a477ec397,2023-01-30 00:51:00,63.46,retail,590d6493e2,3abe0de31c,Austin,US,desktop,online,0,0,1,149,1,6,False,True,0
2790d8657a544e54a7d3d706cc47d27b,2023-01-30 00:52:00,36.93,grocery,f3f8d23e94,3f86df5669,San Francisco,US,mobile,in_store,0,0,0,183,1,34,False,True,0
6707c64065944598a6347c41f386fff9,2023-01-30 00:53:00,130.86,gas,5ae269a267,a261095105,San Francisco,US,desktop,online,0,0,0,49,0,31,False,True,0
f82577e9bcc84dba83ab14abfea98468,2023-01-30 00:54:00,6.4,retail,c408ab2b1f,cf86d67479,San Francisco,US,desktop,online,0,0,3,156,1,12,False,True,0
e09c34c156b8450abfd7f76c23df2a10,2023-01-30 00:55:00,3.59,retail,c7ff12ab97,df2b928790,San Francisco,US,mobile,in_store,0,0,4,92,1,13,False,True,0
bdb1873bd486438994af7678565c1edd,2023-01-30 00:55:00,9.56,retail,4cca88a3ad,fb1368833b,Chicago,US,mobile,online,0,0,0,184,0,19,False,True,0
d9264f5369dc46858efebb67021e22c3,2023-01-30 00:57:00,8.36,grocery,99311b2bc7,c3c5e246f2,San Francisco,US,mobile,in_store,0,0,0,76,0,30,False,True,0
724a1582ed4f4d2c8a9da4292296e6ef,2023-01-30 00:57:00,251.89,grocery,703b3fd689,cf86d67479,New York,US,desktop,in_store,0,0,2,142,1,10,False,True,0
70e957b55c1c417b897cd3512af01140,2023-01-30 00:59:00,18.98,retail,f3f8d23e94,9b6152cde6,Chicago,US,desktop,online,0,0,3,14,1,46,False,True,0
b37c417ce479448682d8bdb8f3e8c7f7,2023-01-30 01:00:00,28.24,gas,3f7f3c206c,7ba5178a46,New York,US,mobile,in_store,1,0,0,16,1,31,False,True,0
4b451819a771487087d9780dc4af4723,2023-01-30 01:02:00,17.25,grocery,761a9a3c98,1622acda05,San Francisco,US,desktop,online,1,0,0,24,1,47,False,True,0
175549742eed428b9fec95044a096517,2023-01-30 01:03:00,59.65,dining,f3f8d23e94,fbb71b59cc,Austin,US,desktop,in_store,1,0,3,149,0,15,False,True,0
4d8dde2847ed4576848ca2167e634584,2023-01-30 01:03:00,35.85,retail,44ca550df3,b5514172de,Austin,US,desktop,online,1,0,3,64,1,21,False,True,0
f2c69743af484ed881a80657fa5b0373,2023-01-30 01:05:00,44.77,retail,99311b2bc7,f129c91dd3,San Francisco,US,desktop,in_store,1,0,2,54,0,2,False,True,0
900c1ebe5b8841908e21449303d65b2b,2023-01-30 01:09:00,9.92,gas,6868b98c0e,7efa8c72f1,Chicago,US,mobile,online,1,0,0,165,0,50,False,True,0
da6e449849404a0cb1bc371601eba064,2023-01-30 01:10:00,48.84,gas,ff470c214d,f1de6e2adf,New York,US,desktop,in_store,1,0,2,101,0,31,False,True,0
92747fbbd57d4d11b6681917ac6f8824,2023-01-30 01:13:00,5.24,gas,352c913a31,841a7c847f,Austin,US,desktop,in_store,1,0,4,89,1,43,False,True,0
78cf2104d0f14189844c6c8407ffb110,2023-01-30 01:14:00,12.79,dining,761a9a3c98,1e31478cb1,Austin,US,desktop,in_store,1,0,3,25,0,45,False,True,0
635443e4370b45f5bdd000c0131ee949,2023-01-30 01:14:00,58.94,grocery,6cccd406f7,c3c5e246f2,San Francisco,US,desktop,online,1,0,4,137,0,22,False,True,0
8a9c5089a4a74acba0ecebf82532a428,2023-01-30 01:15:00,40.42,gas,72cfb92b7a,f129c91dd3,New York,US,desktop,in_store,1,0,2,150,0,10,False,True,0
46c7092c6a1d47ed8f6d2cf30ee19698,2023-01-30 01:17:00,2.64,dining,a91e4bc6de,8db93edeb0,San Francisco,US,desktop,in_store,1,0,3,69,1,42,False,True,0
952a993edc2243d38d0ef24387c4bdea,2023-01-30 01:19:00,5.31,grocery,3a80f4d0e0,2772ae2af8,New York,US,desktop,online,1,0,4,29,0,15,False,True,0
13b87e41d7d146cd9937cb31b33a7678,2023-01-30 01:20:00,6.71,grocery,dfae792ebb,eeed1aa04e,Austin,US,mobile,online,1,0,1,70,1,10,False,True,0
f5f958386aaf4ca3acf407d8aaad906f,2023-01-30 01:20:00,30.82,grocery,1197f4cbed,40529e01b9,Chicago,US,desktop,online,1,0,2,170,0,35,False,True,0
534546c3c7c642c185b1b36b1b1df2d1,2023-01-30 01:21:00,98.36,retail,2bd5722696,af00386349,New York,US,mobile,online,1,0,0,64,0,49,False,True,0
3ec89541a8064ae983a3ea578833f834,2023-01-30 01:22:00,8.02,grocery,6299628691,030bf53144,San Francisco,US,desktop,online,1,0,4,56,1,40,False,True,0
dc545e7aa669484da1141b849b9beb6d,2023-01-30 01:23:00,9.03,dining,27fd97bf98,4f0b2ba255,New York,US,desktop,online,1,0,2,139,0,24,False,True,0
a13f7728b7bc46dbaac2f45333e51cdb,2023-01-30 01:23:00,37.92,grocery,f53b24b534,686d6cb885,New York,US,mobile,in_store,1,0,4,170,1,21,False,True,0
397784a610dd42f6918880cfc4ea1385,2023-01-30 01:29:00,42.78,grocery,dea6be23e5,7351d46f6c,Chicago,US,desktop,in_store,1,0,3,182,1,3,False,True,0
0281f1ef6844406faa9f518185d7dc4a,2023-01-30 01:30:00,9.28,dining,27fd97bf98,1ddc0ec872,Austin,US,desktop,online,1,0,0,84,1,40,False,True,0
f139e43412e9444db8a6959d7d654cd0,2023-01-30 01:30:00,37.73,grocery,a11e4e48df,ca0f9a6f36,Chicago,US,desktop,online,1,0,3,110,0,3,False,True,0
af604255e784406f920fa1e82b4bbc52,2023-01-30 01:31:00,197.91,retail,63a235dd52,2772ae2af8,Chicago,US,desktop,in_store,1,0,3,195,1,40,False,True,0
0460995fa4034562a456341833609492,2023-01-30 01:31:00,1010.71,travel,29418d97d6,d049c03b39,New York,FR,unknown,online,1,0,7,3652,4,1699,True,True,1
c1091b4d76514ce68b86c2f9223afc0f,2023-01-30 01:32:00,3.61,gas,dbfbacba74,d8c1a4fcda,Austin,US,mobile,in_store,1,0,4,62,1,26,False,True,0
0216c239ebe9497bb4b20849ef658e4d,2023-01-30 01:33:00,22.23,gas,4dd1387d2a,7e61eb3618,New York,US,desktop,online,1,0,2,90,0,28,False,True,0
88d58a7c09a84578893510edac6a3595,2023-01-30 01:36:00,47.53,gas,0232310dac,7f2bd0d8e9,New York,US,desktop,online,1,0,4,88,0,2,False,True,0
85622ee500fb4aad9dbcb2957606eda7,2023-01-30 01:37:00,35.57,grocery,4cca88a3ad,4f57c453b0,San Francisco,US,desktop,in_store,1,0,0,131,0,37,False,True,0
48c759ceab654e67a83933228df52f64,2023-01-30 01:42:00,60.39,retail,2bd5722696,f1c71b62ed,San Francisco,US,desktop,in_store,1,0,3,101,0,46,False,True,0
